Date,Open,High,Low,Close,Adj Close,Volume,neutral-count-finbert,positive-count-finbert,negative-count-finbert,average-confidence-finbert,average-neutral-score-gemini,average-positive-score-gemini,average-negative-score-gemini,prediction-label,ticker,number-employees,sector
2024-11-27,115.44499969482422,118.19979858398438,115.48999786376952,117.5999984741211,117.5999984741211,8130225,2,0,6,0.9823237136006356,5.0,6.0,2.625,1.0,DIS,173250.0,Entertainment
2024-11-27,872.0599975585938,880.9500122070312,858.9545288085938,877.3400268554688,877.3400268554688,2480486,4,1,3,0.92597084492445,4.375,6.625,2.0,1.0,NFLX,13000.0,Entertainment
2024-11-27,137.3249969482422,137.94000244140625,132.9600067138672,136.24000549316406,136.24000549316406,30080015,2,0,6,0.9139343574643136,5.25,5.875,2.25,0.0,AMD,26000.0,Technology
2024-11-27,633.9199829101562,641.0850219726562,631.2000122070312,636.1699829101562,636.1699829101562,1369943,4,0,4,0.9980122148990632,5.25,5.875,1.75,1.0,INTU,18800.0,Technology
2024-11-27,607.6799926757812,612.25,603.2750244140625,605.4299926757812,605.4299926757812,1424330,3,1,4,0.9995858073234558,5.375,5.0,3.125,0.0,GS,46400.0,Finance
2024-11-27,131.49000549316406,132.42999267578125,130.57000732421875,131.2100067138672,131.2100067138672,5507195,4,2,2,0.986496813595295,3.875,4.0,4.5,0.0,MS,80000.0,Finance
2024-11-27,64.95999908447266,65.0999984741211,64.25,64.43000030517578,64.43000030517578,9391877,5,1,2,0.9662508144974707,4.625,5.625,3.125,0.0,KO,79100.0,Consumer Goods
2024-11-27,118.08999633789062,118.72000122070312,117.43000030517578,117.66000366210938,117.66000366210938,10840022,5,0,3,0.9406657293438913,4.375,5.125,4.25,0.0,XOM,62000.0,Energy
2024-11-27,228.8300018310547,229.19000244140625,224.3000030517578,226.9199981689453,226.9199981689453,2992086,3,0,5,0.9372284710407256,4.625,6.375,3.125,0.0,IBM,282200.0,Technology
2024-11-27,600.4600219726562,600.8499755859375,597.2999877929688,598.8300170898438,598.8300170898438,30181974,4,1,3,0.9806890413165092,5.5,4.5,2.5,0.0,SPY,,Finance
2024-11-27,162.75999450683594,164.67999267578125,161.61000061035156,162.11000061035156,162.11000061035156,5163511,8,0,0,0.940606527030468,3.5,7.625,1.75,0.0,CVX,45600.0,Energy
2024-11-27,611.030029296875,617.2698974609375,606.7000122070312,608.3800048828125,608.3800048828125,2267933,4,0,4,0.9810071513056756,5.375,6.0,2.5,0.0,UNH,440000.0,Healthcare
2024-11-27,161.9550018310547,165.1300048828125,161.69000244140625,162.72000122070312,162.72000122070312,3619324,4,2,2,0.9758522137999536,4.25,4.375,5.0,1.0,PEP,318000.0,Consumer Goods
2024-11-27,428.6000061035156,430.1000061035156,426.0199890136719,427.1900024414063,427.1900024414063,1508239,5,0,3,0.942724384367466,4.375,5.125,3.875,0.0,HD,465000.0,Consumer Goods
2024-11-27,77.61000061035156,79.04499816894531,77.5999984741211,78.33999633789062,78.33999633789062,6782246,2,1,5,0.9934058412909508,5.75,5.25,4.25,1.0,NKE,79400.0,Consumer Goods
2024-11-27,297.0,299.5,294.9800109863281,295.0799865722656,295.0799865722656,2238402,3,0,5,0.9161421805620192,5.0,5.125,3.125,0.0,MCD,100000.0,Consumer Goods
2024-11-27,59.7400016784668,59.869998931884766,58.93000030517578,59.290000915527344,59.290000915527344,11307253,4,0,4,0.9996007829904556,5.125,5.625,2.125,0.0,CSCO,90400.0,Technology
2024-11-27,86.97000122070312,87.54000091552734,86.4800033569336,86.58999633789062,86.58999633789062,12222846,2,1,5,0.9953651800751686,5.375,5.5,4.125,0.0,BABA,198162.0,Technology
2024-11-27,151.11000061035156,152.91000366210938,150.25,152.39999389648438,152.39999389648438,5185649,4,3,1,0.996909536421299,3.0,4.0,5.25,1.0,BA,171000.0,Aerospace
2024-11-27,246.0399932861328,247.8791046142578,244.8699951171875,245.22999572753903,245.22999572753903,1551109,4,2,2,0.9353078305721284,5.375,5.75,2.625,0.0,UNP,30518.0,Industrials
2024-11-27,408.3949890136719,412.1199035644531,403.25,403.7000122070313,403.7000122070313,1370977,5,0,3,0.9866337701678276,5.375,6.125,3.25,0.0,CAT,113200.0,Industrials
2024-11-27,184.63999938964844,184.59500122070312,180.44009399414065,180.6000061035156,180.6000061035156,2094302,4,1,3,0.9768206104636192,4.625,5.875,2.75,0.0,GE,125000.0,Industrials
2024-11-27,188.9550018310547,188.76910400390625,182.22000122070312,182.6999969482422,182.6999969482422,7060497,7,1,0,0.9032990410923958,3.875,5.625,3.25,0.0,ORCL,159000.0,Technology
2024-11-27,279.0,282.69000244140625,278.0,280.07000732421875,280.07000732421875,6434483,6,0,2,0.9712513461709024,5.0,6.875,1.625,1.0,AMGN,26700.0,Healthcare
2024-11-27,523.5399780273438,529.969970703125,523.3499755859375,525.75,525.75,714208,4,2,2,0.9547346010804176,4.0,6.5,2.0,1.0,LMT,122000.0,Aerospace
2024-11-27,107.36000061035156,108.98999786376952,107.2249984741211,107.38999938964844,107.38999938964844,5735319,5,0,3,0.980058178305626,5.125,6.0,2.625,1.0,COP,10300.0,Energy
2024-11-27,200.63999938964844,201.4199981689453,197.6499938964844,199.19000244140625,199.19000244140625,4720629,5,1,2,0.9335255101323128,5.625,4.5,4.625,0.0,TXN,34000.0,Technology
2024-11-27,84.0250015258789,85.80000305175781,83.77999877929688,85.36000061035156,85.36000061035156,5165175,6,0,2,0.999954991042614,4.125,7.0,1.125,1.0,ZM,7420.0,Technology
2024-11-27,89.43000030517578,90.6500015258789,88.19999694824219,88.77999877929688,88.77999877929688,6616164,3,0,5,0.9972072467207908,4.75,6.125,2.25,0.0,SQ,12000.0,Technology
2024-11-27,89.68000030517578,90.23500061035156,89.33999633789062,89.73999786376953,89.73999786376953,3504579,3,1,4,0.9855033531785012,4.375,6.5,2.125,1.0,SO,27819.0,Energy
2024-11-27,307.0,307.82000732421875,302.79010009765625,304.25,304.25,1696066,4,0,4,0.9410113170742987,4.125,5.75,2.875,0.0,AXP,74600.0,Finance
2024-11-27,237.25,240.94500732421875,235.6699981689453,238.8300018310547,238.8300018310547,2271355,5,0,3,0.9892232492566108,5.375,5.25,3.875,1.0,DHR,61000.0,Healthcare
2024-11-27,971.4600219726562,972.2899780273438,958.6400146484376,961.5499877929688,961.5499877929688,1443934,3,1,4,0.8884271681308746,4.5,4.75,5.0,0.0,COST,333000.0,Consumer Goods
2024-11-27,461.9100036621094,467.0450134277344,461.0950012207031,466.0,466.0,1258668,1,3,4,0.8789706006646156,5.75,3.625,5.875,1.0,DE,83000.0,Industrials
2024-11-27,275.1499938964844,276.3900146484375,272.57000732421875,273.19000244140625,273.19000244140625,2263779,2,1,5,0.9985537081956865,5.375,5.125,4.75,0.0,LOW,300000.0,Consumer Goods
2024-11-27,32.13999938964844,32.349998474121094,31.89189910888672,31.93000030517578,31.93000030517578,6701210,3,2,3,0.9195368885993958,4.625,5.0,4.25,0.0,KHC,36000.0,Consumer Goods
2024-11-27,84.62999725341797,85.58999633789062,84.41000366210938,84.81999969482422,84.81999969482422,3757455,2,3,3,0.9906305223703384,5.125,4.0,4.75,1.0,BIDU,39800.0,Technology
2024-11-27,515.4099731445312,528.8599853515625,514.9749755859375,521.6599731445312,521.6599731445312,2553831,4,2,2,0.9814866408705712,3.875,5.75,3.0,1.0,TMO,122000.0,Healthcare
2024-11-27,96.51000213623048,96.9499969482422,95.08000183105467,96.3499984741211,96.3499984741211,3113208,3,2,3,0.9946251586079596,5.25,4.625,2.625,0.0,UAL,106500.0,Aerospace
2024-11-27,77.37000274658203,77.79000091552734,76.42500305175781,77.20999908447266,77.20999908447266,16756947,3,1,4,0.9160684645175934,4.875,3.75,3.25,0.0,WFC,220167.0,Finance
2024-11-27,96.9499969482422,97.95999908447266,96.69000244140624,96.76000213623048,96.76000213623048,3427454,4,0,4,0.992703266441822,4.875,5.75,3.625,0.0,CL,34000.0,Consumer Goods
2024-11-27,135.16000366210938,137.10000610351562,135.16000366210938,135.67999267578125,135.67999267578125,1890773,4,2,2,0.8402648568153381,3.875,4.125,3.5,1.0,UPS,500000.0,Industrials
2024-11-27,132.5500030517578,133.41000366210938,131.72999572753906,131.82000732421875,131.82000732421875,1982304,5,1,2,0.9590144902467728,3.375,6.0,3.375,0.0,PM,82700.0,Consumer Goods
2024-11-27,51.59000015258789,52.02999877929688,51.4900016784668,51.79999923706055,51.79999923706055,2794588,0,0,8,0.8997350931167603,5.5,5.25,5.125,1.0,BHP,38962.0,Energy
2024-11-27,182.0,182.4499053955078,178.0500030517578,181.19000244140625,181.19000244140625,8896164,4,0,4,0.9654177948832512,3.5,7.125,2.375,0.0,TSM,76478.0,Technology
2024-11-27,232.4600067138672,233.22799682617188,231.6100006103516,232.0200042724609,232.0200042724609,961716,2,0,6,0.9189002141356468,4.75,6.625,2.5,0.0,SAP,107583.0,Technology
2024-11-27,69.76499938964844,70.4000015258789,69.66500091552734,70.16000366210938,70.16000366210938,9274073,1,3,4,0.9885696396231652,6.75,4.375,2.875,1.0,C,229000.0,Finance
2024-11-27,156.92999267578125,157.64999389648438,154.4600067138672,156.39999389648438,156.39999389648438,6332952,0,2,6,0.9448890015482904,6.5,4.75,4.375,0.0,QCOM,49000.0,Technology
2024-11-27,23.81999969482422,23.93000030517578,23.059999465942383,23.64999961853028,23.64999961853028,53832430,2,1,5,0.9285827726125716,5.875,5.625,3.75,0.0,INTC,124100.0,Technology
2024-11-27,43.59999847412109,44.29999923706055,43.4900016784668,43.65999984741211,43.65999984741211,8270608,6,1,1,0.9741194546222688,6.25,5.5,4.875,1.0,SLB,111000.0,Energy
2024-11-27,139.9600067138672,142.13999938964844,138.08999633789062,138.55999755859375,138.55999755859375,1906911,4,1,3,0.9883907437324524,5.75,4.375,3.875,0.0,VLO,9886.0,Energy
2024-11-27,36.7599983215332,36.90499877929688,36.51119995117188,36.58000183105469,36.58000183105469,6370892,4,1,3,0.950997732579708,4.5,6.125,1.375,0.0,CSX,23400.0,Industrials
2024-11-27,208.0,209.6649932861328,207.8300018310547,209.3000030517578,209.3000030517578,1662655,3,0,5,0.9721681103110312,6.0,5.75,2.25,1.0,AMT,5643.0,Telecommunications
2024-11-27,117.68000030517578,118.58000183105467,117.27999877929688,117.41999816894533,117.41999816894533,2221850,5,1,2,0.998755283653736,4.625,5.375,2.75,0.0,DUK,27037.0,Energy
2024-11-27,275.95001220703125,277.2799987792969,274.8489990234375,275.3800048828125,275.3800048828125,420728,5,0,3,0.997542142868042,5.625,5.75,3.0,0.0,NSC,20700.0,Industrials
2024-11-27,234.25,237.1000061035156,233.8000030517578,235.97000122070312,235.97000122070312,1027145,4,2,2,0.9470906555652618,6.0,4.625,3.5,1.0,STZ,10600.0,Consumer Goods
2024-11-27,788.1199951171875,794.8300170898438,780.2999877929688,788.1900024414062,788.1900024414062,2249218,3,1,4,0.9486004710197448,3.75,6.5,2.875,1.0,LLY,43000.0,Healthcare
2024-11-27,28.09000015258789,28.239999771118164,27.959999084472656,28.06999969482422,28.06999969482422,8126414,7,0,1,0.9997747242450714,5.875,5.25,3.125,0.0,KMI,10891.0,Energy
2024-11-27,394.010009765625,396.2674865722656,389.5249938964844,389.80999755859375,389.80999755859375,867505,3,0,5,0.9420053362846376,6.125,5.625,2.625,0.0,CHTR,101100.0,Telecommunications
2024-11-27,180.0,180.42999267578125,178.72500610351562,179.36000061035156,179.36000061035156,4154092,4,1,3,0.9373968988656998,3.75,6.375,3.0,0.0,PG,108000.0,Consumer Goods
2024-11-27,31.940000534057617,32.369998931884766,31.709999084472656,32.36000061035156,32.36000061035156,3306179,4,0,4,0.9931294694542884,2.75,4.75,1.125,1.0,LUV,73463.0,Airlines
2024-11-27,11.130000114440918,11.255000114440918,11.0600004196167,11.100000381469728,11.100000381469728,25694169,0,5,3,0.9167734682559968,2.5,1.625,5.75,0.0,F,177000.0,Automotive
2024-11-27,268.0199890136719,270.6199951171875,266.5899963378906,266.8599853515625,266.8599853515625,2781400,7,0,1,0.9957096949219704,3.25,7.125,1.75,0.0,PGR,61432.0,Finance
2024-11-27,127.98999786376952,130.74989318847656,127.18000030517578,130.08999633789062,130.08999633789062,6728640,3,3,2,0.9466999173164368,3.25,5.75,4.375,1.0,TGT,415000.0,Consumer Goods
2024-11-29,2.180000066757202,2.240000009536743,2.140000104904175,2.180000066757202,2.180000066757202,33784706,2,2,4,0.995922215282917,4.0,4.375,5.25,1.0,LCID,6500.0,Automotive
2024-11-29,136.85000610351562,139.35000610351562,136.0500030517578,138.25,138.25,141863156,4,1,3,0.8993207439780235,3.5,6.5,3.25,1.0,NVDA,29600.0,Technology
2024-11-29,154.88999938964844,155.66000366210938,154.16900634765625,155.00999450683594,155.00999450683594,5686554,5,0,3,0.9793383851647376,4.875,6.125,2.875,1.0,JNJ,131900.0,Healthcare
2024-11-29,23.270000457763672,23.30500030517578,23.01000022888184,23.15999984741211,23.15999984741211,17865616,5,0,3,0.9856662154197692,5.75,5.25,3.75,0.0,T,143630.0,Telecommunications
2024-11-29,567.9000244140625,578.4000244140625,566.9000244140625,574.3200073242188,574.3200073242188,6961611,2,0,6,0.998375542461872,4.875,6.125,2.75,1.0,META,72404.0,Technology
2024-11-29,2.180000066757202,2.240000009536743,2.140000104904175,2.180000066757202,2.180000066757202,33784706,2,2,4,0.995922215282917,4.25,4.625,5.125,1.0,LCID,6500.0,Automotive
2024-11-29,25.82999992370605,26.229999542236328,25.780000686645508,26.209999084472656,26.209999084472656,22023022,4,0,4,0.996898777782917,4.5,7.0,2.5,1.0,PFE,88000.0,Healthcare
2024-11-29,44.380001068115234,44.52000045776367,44.04999923706055,44.34000015258789,44.34000015258789,8190264,3,0,5,0.9069255888462068,4.0,6.875,2.125,0.0,VZ,101200.0,Telecommunications
2024-11-29,136.85000610351562,139.35000610351562,136.0500030517578,138.25,138.25,141863156,4,1,3,0.8993207439780235,4.375,6.5,3.25,1.0,NVDA,29600.0,Technology
2024-11-29,23.270000457763672,23.30500030517578,23.01000022888184,23.15999984741211,23.15999984741211,17865616,5,0,3,0.9856662154197692,5.375,4.625,3.625,0.0,T,143630.0,Telecommunications
2024-11-29,120.68000030517578,121.87000274658205,120.66500091552734,121.83000183105467,121.83000183105467,2726024,4,1,3,0.986098863184452,3.75,5.875,3.375,1.0,RTX,185000.0,Industrials
2024-11-29,85.6500015258789,86.75,85.61000061035156,86.54000091552734,86.54000091552734,3543192,7,0,1,0.9995843544602394,3.125,8.0,1.375,1.0,MDT,95000.0,Healthcare
2024-11-29,168.5500030517578,169.31500244140625,167.16000366210938,168.9499969482422,168.9499969482422,14257244,3,2,3,0.9371885135769844,4.0,4.5,4.125,1.0,GOOGL,181269.0,Technology
2024-11-29,90.51000213623048,91.31999969482422,89.88999938964844,90.66000366210938,90.66000366210938,3446843,6,0,2,0.9749118834733964,5.625,5.75,4.125,1.0,BSX,48000.0,Healthcare
2024-11-29,567.9000244140625,578.4000244140625,566.9000244140625,574.3200073242188,574.3200073242188,6961611,2,0,6,0.998375542461872,5.0,6.5,2.875,1.0,META,72404.0,Technology
2024-11-29,336.2300109863281,345.45001220703125,334.65008544921875,345.1600036621094,345.1600036621094,36668002,5,1,2,0.9824853837490082,3.375,5.75,4.125,1.0,TSLA,140473.0,Automotive
2024-11-29,234.83999633789065,237.8099975585937,233.97000122070312,237.3300018310547,237.3300018310547,28220021,3,1,4,0.9751201793551444,3.25,6.0,2.375,1.0,AAPL,164000.0,Technology
2024-11-29,138.52999877929688,139.52999877929688,135.8332977294922,136.11000061035156,136.11000061035156,2664219,5,0,3,0.99112631380558,5.125,5.0,4.125,0.0,ABNB,6907.0,Consumer Goods
2024-11-29,205.8300018310547,208.1699981689453,204.58999633789065,207.88999938964844,207.88999938964844,24760097,2,1,5,0.9711992368102074,3.5,6.5,2.125,1.0,AMZN,1551000.0,Consumer Goods
2024-11-29,420.0299987792969,424.8848876953125,417.7999877929688,423.4599914550781,423.4599914550781,15055916,4,1,3,0.9310165569186212,4.25,5.5,4.5,1.0,MSFT,228000.0,Technology
2024-11-29,314.2900085449219,316.25,313.70001220703125,315.0799865722656,315.0799865722656,3614718,6,1,1,0.9987684711813928,4.75,5.75,2.625,1.0,V,105400.0,Finance
2024-11-29,92.26000213623048,92.63999938964844,91.81999969482422,92.5,92.5,11041178,1,2,5,0.9919702857732772,4.375,5.125,3.625,1.0,WMT,2100000.0,Consumer Goods
2024-11-29,86.38999938964844,87.08000183105469,85.82499694824219,86.7699966430664,86.7699966430664,4375856,7,0,1,0.995690256357193,5.0,6.75,2.5,1.0,PYPL,27200.0,Finance
2024-11-29,533.010009765625,535.7698974609375,530.0250244140625,532.9400024414062,532.9400024414062,1760343,2,1,5,0.8579830899834633,5.375,4.5,3.375,0.0,MA,33400.0,Finance
2024-11-29,117.25499725341795,117.73999786376952,116.7300033569336,117.47000122070312,117.47000122070312,4690471,5,0,3,0.9901525601744652,3.625,6.5,1.625,1.0,DIS,173250.0,Entertainment
2024-11-29,882.1699829101562,892.4099731445312,876.6799926757812,886.8099975585938,886.8099975585938,2027237,4,0,4,0.9202455133199692,3.5,4.625,3.0,1.0,NFLX,13000.0,Entertainment
2024-11-29,136.30999755859375,138.5876007080078,135.77999877929688,137.1750030517578,137.1750030517578,15926728,3,1,4,0.9844703823328018,4.625,6.375,3.25,1.0,AMD,26000.0,Technology
2024-11-29,640.8800048828125,645.3599853515625,636.330078125,641.72998046875,641.72998046875,828481,4,0,4,0.9919576942920684,6.375,5.875,1.75,1.0,INTU,18800.0,Technology
2024-11-29,609.3099975585938,612.7299194335938,607.0640869140625,608.5700073242188,608.5700073242188,1170180,2,3,3,0.8939057290554047,4.875,4.375,4.75,0.0,GS,46400.0,Finance
2024-11-29,132.27999877929688,132.72999572753906,131.4199981689453,131.61000061035156,131.61000061035156,4068225,5,2,1,0.9864973202347757,3.5,4.25,4.625,0.0,MS,80000.0,Finance
2024-11-29,64.0199966430664,64.25,63.77000045776367,64.08000183105469,64.08000183105469,9262468,5,0,3,0.9641581699252127,5.375,6.0,3.375,1.0,KO,79100.0,Consumer Goods
2024-11-29,117.44000244140624,118.5,116.9499969482422,117.95999908447266,117.95999908447266,5306816,3,0,5,0.96446181088686,4.75,5.0,4.375,1.0,XOM,62000.0,Energy
2024-11-29,227.75,230.3388061523437,227.1988983154297,227.4100036621093,227.4100036621093,2640253,6,0,2,0.9818250015377998,4.0,6.125,3.5,0.0,IBM,282200.0,Technology
2024-11-29,162.25,162.6898956298828,160.66000366210938,161.92999267578125,161.92999267578125,4498965,8,0,0,0.9153902009129524,4.125,6.875,2.75,0.0,CVX,45600.0,Energy
2024-11-29,608.7999877929688,615.7150268554688,607.0,610.2000122070312,610.2000122070312,1761485,4,0,4,0.9308073967695236,4.5,6.625,1.75,1.0,UNH,440000.0,Healthcare
2024-11-29,161.4600067138672,163.5850067138672,160.99000549316406,163.4499969482422,163.4499969482422,2792490,3,2,3,0.9224070310592652,4.625,4.375,4.75,1.0,PEP,318000.0,Consumer Goods
2024-11-29,428.55999755859375,431.0,427.5400085449219,429.1300048828125,429.1300048828125,2027769,4,1,3,0.9297955483198166,3.75,4.75,3.75,1.0,HD,465000.0,Consumer Goods
2024-11-29,78.19999694824219,79.18000030517578,78.04499816894531,78.7699966430664,78.7699966430664,6629390,3,1,4,0.992492713034153,4.5,5.0,3.375,1.0,NKE,79400.0,Consumer Goods
2024-11-29,294.1600036621094,297.04998779296875,294.0180053710937,296.010009765625,296.010009765625,1655907,5,0,3,0.9858560264110564,4.375,5.0,2.75,1.0,MCD,100000.0,Consumer Goods
2024-11-29,59.06999969482422,59.59000015258789,59.040000915527344,59.209999084472656,59.209999084472656,11618360,2,0,6,0.9438546746969224,5.375,5.0,2.875,1.0,CSCO,90400.0,Technology
2024-11-29,86.41999816894531,87.48999786376953,85.97000122070312,87.37000274658203,87.37000274658203,7497201,2,0,6,0.9617355614900588,5.125,5.875,3.0,1.0,BABA,198162.0,Technology
2024-11-29,153.0,157.50250244140625,152.89999389648438,155.44000244140625,155.44000244140625,7081020,5,2,1,0.9571238234639168,2.875,4.875,4.125,1.0,BA,171000.0,Aerospace
2024-11-29,245.08999633789065,246.6300048828125,244.5,244.6600036621093,244.6600036621093,1484850,4,2,2,0.9353078305721284,5.0,6.375,2.875,0.0,UNP,30518.0,Industrials
2024-11-29,407.3299865722656,411.1499938964844,405.510009765625,406.1099853515625,406.1099853515625,1962112,5,0,3,0.9852275177836418,5.75,5.875,4.0,0.0,CAT,113200.0,Industrials
2024-11-29,181.4499969482422,182.94000244140625,181.1300048828125,182.1600036621093,182.1600036621093,2051966,5,1,2,0.9778141528367996,4.625,5.875,3.25,1.0,GE,125000.0,Industrials
2024-11-29,184.009994506836,185.92999267578125,184.009994506836,184.83999633789065,184.83999633789065,4540691,6,1,1,0.8478704914450645,3.375,5.875,4.375,1.0,ORCL,159000.0,Technology
2024-11-29,279.4549865722656,283.6099853515625,277.6400146484375,282.8699951171875,282.8699951171875,2232846,4,0,4,0.9368436858057976,5.25,6.375,2.75,1.0,AMGN,26700.0,Healthcare
2024-11-29,527.77001953125,529.47998046875,524.5900268554688,529.4099731445312,529.4099731445312,590986,6,1,1,0.9519915208220482,2.5,8.0,1.375,1.0,LMT,122000.0,Aerospace
2024-11-29,107.75,108.5199966430664,107.3949966430664,108.33999633789062,108.33999633789062,3918669,7,0,1,0.971680983901024,5.25,6.25,3.875,1.0,COP,10300.0,Energy
2024-11-29,200.0249938964844,202.5,199.6999969482422,201.02999877929688,201.02999877929688,3130100,5,1,2,0.9264325946569444,5.625,5.0,4.75,1.0,TXN,34000.0,Technology
2024-11-29,84.7699966430664,85.63999938964844,82.3499984741211,82.69000244140625,82.69000244140625,3233858,4,0,4,0.9494258090853692,4.625,6.25,2.375,0.0,ZM,7420.0,Technology
2024-11-29,89.41000366210938,90.07640075683594,88.45999908447266,88.55000305175781,88.55000305175781,4371077,3,0,5,0.9972072467207908,4.75,5.875,2.5,0.0,SQ,12000.0,Technology
2024-11-29,89.91000366210938,90.08999633789062,88.91500091552734,89.12999725341797,89.12999725341797,2363970,3,1,4,0.9855033531785012,4.5,6.5,2.5,0.0,SO,27819.0,Energy
2024-11-29,307.25,307.7900085449219,304.67999267578125,304.67999267578125,304.67999267578125,1324945,4,0,4,0.9466512575745584,4.375,5.875,2.875,0.0,AXP,74600.0,Finance
2024-11-29,239.52999877929688,241.6100006103516,238.5399932861328,239.69000244140625,239.69000244140625,1931275,4,0,4,0.9892213568091393,6.375,4.125,4.625,1.0,DHR,61000.0,Healthcare
2024-11-29,968.0900268554688,973.27001953125,962.4671020507812,971.8800048828124,971.8800048828124,1093161,4,0,4,0.9385095909237862,4.625,6.625,2.625,1.0,COST,333000.0,Consumer Goods
2024-11-29,466.0,468.9949951171875,464.1700134277344,465.8999938964844,465.8999938964844,732229,1,4,3,0.88994300365448,5.375,3.75,4.875,0.0,DE,83000.0,Industrials
2024-11-29,272.7099914550781,274.1673889160156,272.07000732421875,272.42999267578125,272.42999267578125,1526387,2,1,5,0.9877510592341424,6.125,5.125,5.0,0.0,LOW,300000.0,Consumer Goods
2024-11-29,31.670000076293945,32.125,31.59000015258789,31.96999931335449,31.96999931335449,5874570,2,3,3,0.8729735016822815,5.0,4.125,5.125,1.0,KHC,36000.0,Consumer Goods
2024-11-29,84.20999908447266,85.19000244140625,83.33390045166016,85.05000305175781,85.05000305175781,2247391,3,2,3,0.9706374257802964,5.875,4.375,5.625,1.0,BIDU,39800.0,Technology
2024-11-29,523.1300048828125,533.1649780273438,523.1300048828125,529.6300048828125,529.6300048828125,2108166,4,2,2,0.981542743742466,5.375,6.125,3.5,1.0,TMO,122000.0,Healthcare
2024-11-29,96.36000061035156,97.43000030517578,96.13999938964844,96.83000183105467,96.83000183105467,1522897,6,2,0,0.9889310896396636,2.875,6.875,2.375,1.0,UAL,106500.0,Aerospace
2024-11-29,77.69000244140625,78.04000091552734,76.13999938964844,76.16999816894531,76.16999816894531,9785038,3,1,4,0.9160684645175934,5.0,3.75,3.0,0.0,WFC,220167.0,Finance
2024-11-29,96.5,96.81500244140624,95.8550033569336,96.62999725341795,96.62999725341795,2447136,4,0,4,0.992703266441822,5.25,5.375,3.25,1.0,CL,34000.0,Consumer Goods
2024-11-29,134.8000030517578,136.57000732421875,134.63999938964844,135.72000122070312,135.72000122070312,1533478,4,2,2,0.8656729459762573,5.375,5.25,4.125,1.0,UPS,500000.0,Industrials
2024-11-29,131.63999938964844,133.22000122070312,131.4949951171875,133.05999755859375,133.05999755859375,3103099,4,1,3,0.8876208066940308,5.0,5.125,3.75,1.0,PM,82700.0,Consumer Goods
2024-11-29,52.18000030517578,52.97999954223633,52.150001525878906,52.650001525878906,52.650001525878906,1362519,0,0,8,0.9367052391171456,4.625,4.0,5.25,1.0,BHP,38962.0,Energy
2024-11-29,181.509994506836,186.9499969482422,181.17999267578125,184.6600036621093,184.6600036621093,8045290,4,0,4,0.9597371146082878,4.625,7.25,2.125,1.0,TSM,76478.0,Technology
2024-11-29,234.3800048828125,237.92999267578125,234.08999633789065,237.6000061035156,237.6000061035156,420898,1,0,7,0.8582534268498421,5.25,6.625,2.25,1.0,SAP,107583.0,Technology
2024-11-29,70.2699966430664,71.08999633789062,70.22000122070312,70.87000274658203,70.87000274658203,8089413,3,0,5,0.8969046920537949,5.375,4.5,1.25,1.0,C,229000.0,Finance
2024-11-29,158.1199951171875,161.52000427246094,157.75,158.52999877929688,158.52999877929688,6112016,4,1,3,0.9992433860898018,4.875,5.5,2.375,1.0,QCOM,49000.0,Technology
2024-11-29,23.725000381469727,24.280000686645508,23.600000381469727,24.049999237060547,24.049999237060547,35741027,1,1,6,0.9925211668014526,6.375,5.625,2.625,1.0,INTC,124100.0,Technology
2024-11-29,43.79999923706055,44.07500076293945,43.650001525878906,43.93999862670898,43.93999862670898,4143333,6,1,1,0.9741194546222688,5.875,5.125,4.875,1.0,SLB,111000.0,Energy
2024-11-29,138.86000061035156,139.4499053955078,136.66000366210938,139.0800018310547,139.0800018310547,1554106,5,0,3,0.9958043545484544,5.75,4.625,3.75,1.0,VLO,9886.0,Energy
2024-11-29,36.459999084472656,36.755001068115234,36.40999984741211,36.54999923706055,36.54999923706055,4818734,4,1,3,0.950997732579708,4.75,6.125,1.5,1.0,CSX,23400.0,Industrials
2024-11-29,209.3000030517578,209.7700042724609,207.52999877929688,209.0,209.0,1610156,2,1,5,0.9701721295714378,6.125,5.25,2.75,0.0,AMT,5643.0,Telecommunications
2024-11-29,117.1999969482422,117.72000122070312,116.87999725341795,117.0500030517578,117.0500030517578,1898931,5,1,2,0.998755283653736,4.625,5.5,2.5,0.0,DUK,27037.0,Energy
2024-11-29,273.95001220703125,277.3900146484375,273.760009765625,275.8500061035156,275.8500061035156,655636,5,0,3,0.997542142868042,5.5,6.125,2.625,1.0,NSC,20700.0,Industrials
2024-11-29,236.9600067138672,241.3000030517578,236.13999938964844,240.9499969482422,240.9499969482422,833709,4,2,2,0.9471371993422508,5.25,5.5,3.125,1.0,STZ,10600.0,Consumer Goods
2024-11-29,791.3300170898438,800.3300170898438,789.3309936523438,795.3499755859375,795.3499755859375,2206918,3,2,3,0.9938166365027428,4.5,6.0,4.25,1.0,LLY,43000.0,Healthcare
2024-11-29,28.170000076293945,28.34499931335449,28.07999992370605,28.270000457763672,28.270000457763672,6256019,6,0,2,0.9978509843349456,5.25,6.125,2.25,1.0,KMI,10891.0,Energy
2024-11-29,390.9400024414063,397.2699890136719,390.0549926757813,396.9649963378906,396.9649963378906,553485,3,0,5,0.9420053362846376,6.125,5.375,2.5,1.0,CHTR,101100.0,Telecommunications
